,Open,High,Low,Close
480,1.133887,1.1376022,1.1308255,1.1361262
481,1.1312392,1.1348698,1.1279883,1.1335223
482,1.1283739,1.1321567,1.1251425,1.1306863
483,1.1275167,1.1312585,1.1242191,1.1298423
484,1.1265979,1.1304128,1.1234137,1.1288776
485,1.1261742,1.1300014,1.1230081,1.1284456
486,1.1259496,1.1297941,1.1227354,1.1282573
487,1.1269767,1.1308013,1.1237539,1.129304
488,1.1279588,1.1317744,1.1248025,1.1302509
489,1.1285284,1.1323212,1.1252878,1.1308762
490,1.1309266,1.1346904,1.1277183,1.1333075
491,1.1315172,1.1352842,1.128399,1.1338013
492,1.1321657,1.1359166,1.129026,1.1344645
493,1.1322281,1.1359315,1.129095,1.1345025
494,1.1272323,1.1308215,1.1238124,1.1295533
495,1.1247604,1.1285799,1.1212345,1.1273011
496,1.1277206,1.1315389,1.1244993,1.1300794
497,1.1299052,1.1337242,1.1266581,1.1323085
498,1.1309857,1.1347103,1.1278573,1.1332374
499,1.1300042,1.1337718,1.1267657,1.1323447
500,1.130466,1.1342113,1.1273271,1.1327357
501,1.1313229,1.1350849,1.1281222,1.1336912
502,1.1323211,1.136079,1.1292242,1.1346033
503,1.1379647,1.1416271,1.1348021,1.1403122
504,1.1403911,1.1440473,1.1373352,1.1427035
505,1.1399627,1.1435192,1.1368605,1.1422173
506,1.1382394,1.1418781,1.1351573,1.1405036
507,1.1373255,1.1409199,1.1341926,1.1396034
508,1.1357825,1.1394733,1.1327139,1.1380408
509,1.1365018,1.1402059,1.1334118,1.1388006
510,1.1375883,1.1412604,1.1345605,1.1398377
511,1.137881,1.1415477,1.1348592,1.140133
512,1.1358204,1.1393903,1.1326503,1.1380882
513,1.1322033,1.1358689,1.1289785,1.1345131
514,1.1304066,1.1341441,1.1272688,1.1326684
515,1.1297381,1.1335173,1.1266023,1.132019
516,1.1305811,1.1343759,1.1274213,1.132906
517,1.131715,1.1354734,1.1285721,1.1340107
518,1.133816,1.1375747,1.1306151,1.1362002
519,1.1352046,1.138841,1.131967,1.1375525
520,1.13462,1.1383121,1.1315309,1.1368811
521,1.1361446,1.1398616,1.1329937,1.1385195
522,1.137788,1.141458,1.1347481,1.1400542
523,1.1382046,1.1418693,1.1350828,1.1405225
524,1.1415741,1.145194,1.1384292,1.1439767
525,1.140857,1.1443843,1.1377534,1.1431106
526,1.1408327,1.14447,1.1377128,1.1431954
527,1.1384361,1.1417873,1.1350445,1.1407996
528,1.1183858,1.1214335,1.1139804,1.1209583
529,1.1125073,1.1166089,1.1083845,1.1155806
